,Zip,City,State,Metro,CountyName,SizeRank,2018-04-01,1_Year,1_Gain,2_Year,2_Gain,3_Year,3_Gain,4_Year,4_Gain,5_Year,5_Gain,6_Year,6_Gain,7_Year,7_Gain,8_Year,8_Gain,9_Year,9_Gain,10_Year,10_Gain
8608,60099,Zion,IL,Chicago,Lake,3655,127900.0,136330.45,0.07,143937.62,0.13,150048.24,0.17,155046.3,0.21,159217.25,0.24,162773.32,0.27,165872.27,0.3,168631.39,0.32,171137.87,0.34,173456.53,0.36
8609,60101,Addison,IL,Chicago,Du Page,2681,243000.0,244362.08,0.01,246809.68,0.02,249610.1,0.03,252651.22,0.04,255856.55,0.05,259173.89,0.07,262567.66,0.08,266013.57,0.09,269495.04,0.11,273000.77,0.12
8610,60102,Algonquin,IL,Chicago,McHenry,3404,248000.0,258108.01,0.04,266904.63,0.08,274185.83,0.11,280395.63,0.13,285847.96,0.15,290764.74,0.17,295302.91,0.19,299573.39,0.21,303654.62,0.22,307602.05,0.24
8611,60103,Bartlett,IL,Chicago,Du Page,2115,279000.0,279440.25,0.0,281555.79,0.01,284232.66,0.02,287271.65,0.03,290544.25,0.04,293967.55,0.05,297488.06,0.07,301071.29,0.08,304694.98,0.09,308344.77,0.11
8612,60104,Bellwood,IL,Chicago,Cook,6728,150700.0,160099.79,0.06,168117.93,0.12,174671.84,0.16,180203.38,0.2,185021.07,0.23,189340.33,0.26,193311.57,0.28,197039.8,0.31,200598.37,0.33,204038.46,0.35
8613,60106,Bensenville,IL,Chicago,Du Page,6009,230400.0,222649.22,-0.03,222430.63,-0.03,224432.04,-0.03,227113.3,-0.01,230002.75,-0.0,232955.96,0.01,235928.7,0.02,238907.41,0.04,241887.96,0.05,244869.07,0.06
8614,60107,Streamwood,IL,Chicago,Cook,2455,197700.0,198803.04,0.01,201178.56,0.02,203926.59,0.03,206874.29,0.05,209929.02,0.06,213041.12,0.08,216183.97,0.09,219343.31,0.11,222511.48,0.13,225684.38,0.14
8615,60108,Bloomingdale,IL,Chicago,Du Page,4826,291600.0,295218.98,0.01,299628.0,0.03,304176.15,0.04,308811.5,0.06,313501.48,0.08,318225.7,0.09,322971.38,0.11,327730.51,0.12,332498.06,0.14,337270.9,0.16
8616,60110,Carpentersville,IL,Chicago,Kane,3338,163200.0,172633.34,0.06,179905.05,0.1,185558.75,0.14,190222.68,0.17,194281.15,0.19,197969.24,0.21,201430.78,0.23,204753.72,0.25,207991.88,0.27,211178.17,0.29
8617,60112,Cortland,IL,Chicago,DeKalb,11597,167500.0,173321.68,0.03,177276.79,0.06,179964.24,0.07,181970.87,0.09,183611.84,0.1,185056.43,0.1,186395.55,0.11,187678.02,0.12,188930.07,0.13,190165.79,0.14
8618,60115,Dekalb,IL,Chicago,DeKalb,1120,142100.0,149485.25,0.05,153467.54,0.08,155726.35,0.1,157271.0,0.11,158519.73,0.12,159645.83,0.12,160721.12,0.13,161775.35,0.14,162820.86,0.15,163862.75,0.15
8619,60118,West Dundee,IL,Chicago,Kane,6597,258500.0,257435.16,-0.0,258592.69,0.0,260369.73,0.01,262467.08,0.02,264730.04,0.02,267078.63,0.03,269471.49,0.04,271887.24,0.05,274314.82,0.06,276748.53,0.07
8620,60119,Elburn,IL,Chicago,Kane,8702,283400.0,293209.89,0.03,301484.44,0.06,308341.92,0.09,314261.23,0.11,319559.38,0.13,324446.3,0.14,329060.95,0.16,333495.34,0.18,337810.38,0.19,342046.41,0.21
8621,60120,Elgin,IL,Chicago,Kane,1624,171400.0,174142.3,0.02,177263.11,0.03,180087.18,0.05,182715.63,0.07,185215.13,0.08,187629.61,0.09,189988.04,0.11,192309.52,0.12,194606.65,0.14,196887.71,0.15
8622,60123,Elgin,IL,Chicago,Kane,1335,180900.0,185138.38,0.02,188804.18,0.04,191985.45,0.06,194900.3,0.08,197668.64,0.09,200356.41,0.11,202999.89,0.12,205619.01,0.14,208224.74,0.15,210823.1,0.17
8623,60124,Elgin,IL,Chicago,Kane,5487,309900.0,316980.41,0.02,323622.06,0.04,329455.55,0.06,334784.56,0.08,339798.64,0.1,344616.14,0.11,349310.92,0.13,353929.1,0.14,358499.45,0.16,363039.95,0.17
8624,60126,Elmhurst,IL,Chicago,Du Page,1193,405500.0,415401.27,0.02,425944.15,0.05,436162.79,0.08,446209.93,0.1,456166.35,0.12,466074.78,0.15,475957.83,0.17,485827.45,0.2,495689.97,0.22,505548.74,0.25
8625,60130,Forest Park,IL,Chicago,Cook,5666,257000.0,251042.95,-0.02,250035.62,-0.03,251081.14,-0.02,253300.23,-0.01,256190.23,-0.0,259463.75,0.01,262956.54,0.02,266574.67,0.04,270264.46,0.05,273995.21,0.07
8626,60131,Franklin Park,IL,Chicago,Cook,6632,191000.0,202551.92,0.06,212754.24,0.11,221216.39,0.16,228419.02,0.2,234710.04,0.23,240341.25,0.26,245494.91,0.29,250302.92,0.31,254860.76,0.33,259237.53,0.36
8627,60133,Hanover Park,IL,Chicago,Cook,3658,204200.0,205746.08,0.01,208288.7,0.02,211182.97,0.03,214265.61,0.05,217449.18,0.06,220686.8,0.08,223953.38,0.1,227235.48,0.11,230525.89,0.13,233820.75,0.15
8628,60134,Geneva,IL,Chicago,Kane,3810,337800.0,345710.86,0.02,352672.64,0.04,358966.86,0.06,365030.76,0.08,371015.19,0.1,376972.21,0.12,382919.77,0.13,388864.07,0.15,394807.25,0.17,400750.03,0.19
8629,60135,Genoa,IL,Chicago,DeKalb,9860,165500.0,171491.27,0.04,176026.88,0.06,179202.97,0.08,181593.25,0.1,183529.35,0.11,185202.92,0.12,186724.76,0.13,188158.9,0.14,189542.34,0.15,190896.49,0.15
8630,60136,Gilberts,IL,Chicago,Kane,9913,267500.0,269497.38,0.01,272220.49,0.02,274862.75,0.03,277445.87,0.04,279985.7,0.05,282493.86,0.06,284978.85,0.07,287446.88,0.07,289902.51,0.08,292349.05,0.09
8631,60137,Glen Ellyn,IL,Chicago,Du Page,2126,384100.0,382702.4,-0.0,384967.45,0.0,388997.29,0.01,394101.57,0.03,399859.99,0.04,406016.66,0.06,412415.79,0.07,418962.53,0.09,425599.15,0.11,432290.47,0.13
8632,60139,Glendale Heights,IL,Chicago,Du Page,3481,208500.0,209251.39,0.0,211070.5,0.01,213428.79,0.02,216106.57,0.04,218973.66,0.05,221952.94,0.06,224998.68,0.08,228083.82,0.09,231192.3,0.11,234314.6,0.12
8633,60140,Pingree Grove,IL,Chicago,Kane,6232,251500.0,254548.42,0.01,257956.64,0.03,261290.37,0.04,264590.8,0.05,267876.35,0.07,271155.26,0.08,274431.19,0.09,277705.8,0.1,280979.81,0.12,284253.56,0.13
8634,60142,Huntley,IL,Chicago,McHenry,3142,264500.0,271446.49,0.03,278056.82,0.05,283892.47,0.07,289261.39,0.09,294349.12,0.11,299267.43,0.13,304083.67,0.15,308838.42,0.17,313556.12,0.19,318251.49,0.2
8635,60143,Itasca,IL,Chicago,Du Page,8232,296400.0,298904.39,0.01,302934.05,0.02,307433.57,0.04,312199.69,0.05,317117.07,0.07,322120.28,0.09,327172.18,0.1,332251.72,0.12,337346.93,0.14,342451.04,0.16
8636,60145,Kingston,IL,Chicago,DeKalb,13432,182000.0,182160.36,0.0,183151.17,0.01,184194.76,0.01,185248.46,0.02,186304.11,0.02,187360.12,0.03,188416.21,0.04,189472.31,0.04,190528.42,0.05,191584.52,0.05
8637,60146,Kirkland,IL,Chicago,DeKalb,13346,134400.0,140238.03,0.04,142902.57,0.06,144008.84,0.07,144326.91,0.07,144246.31,0.07,143964.04,0.07,143579.78,0.07,143143.93,0.07,142681.98,0.06,142206.82,0.06
8638,60148,Lombard,IL,Chicago,Du Page,458,267300.0,272601.56,0.02,278453.33,0.04,284130.89,0.06,289686.73,0.08,295157.55,0.1,300568.97,0.12,305938.88,0.14,311279.8,0.16,316600.46,0.18,321906.97,0.2
8639,60150,Malta,IL,Chicago,DeKalb,14276,141500.0,153110.06,0.08,159961.72,0.13,164090.62,0.16,166790.72,0.18,168741.01,0.19,170297.84,0.2,171648.18,0.21,172890.18,0.22,174075.31,0.23,175230.6,0.24
8640,60151,Maple Park,IL,Chicago,Kane,11898,238800.0,245409.8,0.03,251262.68,0.05,256048.57,0.07,260167.83,0.09,263870.61,0.1,267313.18,0.12,270593.19,0.13,273771.63,0.15,276886.61,0.16,279961.94,0.17
8641,60152,Marengo,IL,Chicago,McHenry,7778,178700.0,183723.54,0.03,186771.94,0.05,188932.2,0.06,190777.34,0.07,192510.68,0.08,194204.35,0.09,195883.94,0.1,197558.54,0.11,199231.37,0.11,200903.57,0.12
8642,60153,Maywood,IL,Chicago,Cook,5897,145500.0,158625.09,0.09,166146.21,0.14,171253.53,0.18,175267.08,0.2,178785.01,0.23,182078.37,0.25,185269.96,0.27,188415.45,0.29,191540.04,0.32,194655.16,0.34
8643,60154,Westchester,IL,Chicago,Cook,5965,234800.0,237740.54,0.01,241395.03,0.03,245045.81,0.04,248694.41,0.06,252341.72,0.07,255988.26,0.09,259634.36,0.11,263280.2,0.12,266925.88,0.14,270571.46,0.15
8644,60155,Broadview,IL,Chicago,Cook,9121,157800.0,157712.77,-0.0,158580.88,0.0,159808.81,0.01,161225.24,0.02,162740.44,0.03,164307.39,0.04,165901.45,0.05,167509.71,0.06,169125.42,0.07,170745.02,0.08
8645,60156,Lake in the Hills,IL,Chicago,McHenry,4474,230800.0,244589.68,0.06,256586.33,0.11,266587.91,0.16,275101.09,0.19,282503.88,0.22,289078.28,0.25,295034.68,0.28,300530.02,0.3,305681.41,0.32,310576.19,0.35
8646,60157,Medinah,IL,Chicago,Du Page,13138,316100.0,319050.57,0.01,324326.12,0.03,330084.58,0.04,335938.39,0.06,341811.03,0.08,347687.39,0.1,353564.48,0.12,359441.72,0.14,365318.98,0.16,371196.25,0.17
8647,60160,Melrose Park,IL,Chicago,Cook,5963,188900.0,196348.06,0.04,202703.61,0.07,208037.43,0.1,212658.4,0.13,216782.04,0.15,220558.68,0.17,224093.23,0.19,227458.88,0.2,230706.69,0.22,233872.29,0.24
8648,60162,Hillside,IL,Chicago,Cook,9412,173800.0,176304.01,0.01,178844.37,0.03,181160.14,0.04,183349.8,0.05,185468.66,0.07,187547.76,0.08,189604.54,0.09,191648.79,0.1,193686.0,0.11,195719.26,0.13
8649,60163,Berkeley,IL,Chicago,Cook,11236,180100.0,184311.21,0.02,187845.84,0.04,190804.98,0.06,193521.34,0.07,196135.28,0.09,198706.01,0.1,201258.52,0.12,203803.33,0.13,206344.9,0.15,208885.1,0.16
8650,60164,Northlake,IL,Chicago,Cook,6125,182600.0,185312.04,0.01,188451.46,0.03,191382.68,0.05,194161.68,0.06,196829.38,0.08,199415.71,0.09,201942.55,0.11,204425.88,0.12,206877.41,0.13,209305.69,0.15
8651,60165,Stone Park,IL,Chicago,Cook,12717,156000.0,162433.93,0.04,167688.47,0.07,171885.49,0.1,175393.87,0.12,178453.79,0.14,181221.7,0.16,183799.45,0.18,186253.36,0.19,188626.63,0.21,190947.39,0.22
8652,60169,Hoffman Estates,IL,Chicago,Cook,2903,244800.0,243031.97,-0.01,244426.16,-0.0,247132.33,0.01,250467.0,0.02,254102.75,0.04,257882.74,0.05,261731.81,0.07,265613.99,0.09,269512.02,0.1,273417.65,0.12
8653,60171,River Grove,IL,Chicago,Cook,8278,208900.0,209035.79,0.0,210365.69,0.01,212383.77,0.02,214788.89,0.03,217411.67,0.04,220156.86,0.05,222970.89,0.07,225823.64,0.08,228698.16,0.09,231584.93,0.11
8654,60172,Roselle,IL,Chicago,Du Page,4588,261500.0,257388.48,-0.02,258069.67,-0.01,260640.98,-0.0,264035.86,0.01,267789.6,0.02,271699.69,0.04,275677.92,0.05,279685.83,0.07,283706.68,0.08,287733.17,0.1
8655,60173,Schaumburg,IL,Chicago,Cook,6716,430800.0,428024.1,-0.01,432878.56,0.0,438557.7,0.02,444346.02,0.03,450148.81,0.04,455953.51,0.06,461758.46,0.07,467563.45,0.09,473368.44,0.1,479173.43,0.11
8656,60174,Saint Charles,IL,Chicago,Kane,2785,273000.0,273890.08,0.0,277110.03,0.02,281091.42,0.03,285415.2,0.05,289892.93,0.06,294439.88,0.08,299017.96,0.1,303610.05,0.11,308208.42,0.13,312809.62,0.15
8657,60175,Campton Hills,IL,Chicago,Kane,5561,393600.0,396211.3,0.01,401019.61,0.02,406443.58,0.03,412127.16,0.05,417920.21,0.06,423759.43,0.08,429618.11,0.09,435485.01,0.11,441355.36,0.12,447227.17,0.14
8658,60176,Schiller Park,IL,Chicago,Cook,7975,206700.0,223281.35,0.08,237154.6,0.15,248751.83,0.2,258597.81,0.25,267096.3,0.29,274557.98,0.33,281221.9,0.36,287271.99,0.39,292849.78,0.42,298064.16,0.44
8659,60177,South Elgin,IL,Chicago,Kane,5567,224200.0,224952.3,0.0,227533.63,0.01,230362.75,0.03,233330.1,0.04,236374.56,0.05,239462.03,0.07,242573.51,0.08,245698.37,0.1,248830.7,0.11,251967.19,0.12
8660,60178,Sycamore,IL,Chicago,DeKalb,4925,200000.0,212439.64,0.06,221645.08,0.11,228429.83,0.14,233729.93,0.17,238119.47,0.19,241950.54,0.21,245439.1,0.23,248717.58,0.24,251867.22,0.26,254937.84,0.27
8661,60180,Union,IL,Chicago,McHenry,14317,236800.0,253318.17,0.07,264786.22,0.12,272865.66,0.15,279106.18,0.18,284348.77,0.2,289049.81,0.22,293456.96,0.24,297704.63,0.26,301865.76,0.27,305979.92,0.29
8662,60181,Villa Park,IL,Chicago,Du Page,3511,233300.0,246979.03,0.06,258460.04,0.11,267569.43,0.15,275184.31,0.18,281857.4,0.21,287937.01,0.23,293642.63,0.26,299112.57,0.28,304434.0,0.3,309661.84,0.33
8663,60184,Wayne,IL,Chicago,Du Page,13333,489300.0,513071.92,0.05,527557.01,0.08,537572.38,0.1,546044.4,0.12,553983.52,0.13,561738.63,0.15,569430.21,0.16,577099.85,0.18,584761.91,0.2,592421.36,0.21
8664,60185,West Chicago,IL,Chicago,Du Page,3963,242900.0,250595.61,0.03,257400.56,0.06,263517.45,0.08,269163.94,0.11,274488.83,0.13,279593.87,0.15,284548.6,0.17,289400.58,0.19,294182.3,0.21,298915.99,0.23
8665,60187,Wheaton,IL,Chicago,Du Page,4034,331400.0,338147.67,0.02,346178.04,0.04,353792.47,0.07,361175.52,0.09,368429.86,0.11,375612.6,0.13,382755.51,0.15,389876.26,0.18,396984.68,0.2,404086.25,0.22
8666,60188,Carol Stream,IL,Chicago,Du Page,1528,260400.0,263042.72,0.01,266871.59,0.02,270798.08,0.04,274784.41,0.06,278807.39,0.07,282852.85,0.09,286912.08,0.1,290979.75,0.12,295052.58,0.13,299128.59,0.15
8667,60189,Wheaton,IL,Chicago,Du Page,3143,398100.0,397901.16,-0.0,400567.19,0.01,404428.14,0.02,409100.74,0.03,414324.65,0.04,419923.04,0.05,425775.79,0.07,431801.31,0.08,437944.2,0.1,444166.8,0.12
8668,60190,Winfield,IL,Chicago,Du Page,8250,308200.0,318963.25,0.03,328338.23,0.07,336230.81,0.09,343387.8,0.11,350179.79,0.14,356790.66,0.16,363311.65,0.18,369788.05,0.2,376242.32,0.22,382685.61,0.24
8669,60191,Wood Dale,IL,Chicago,Du Page,7204,243600.0,256014.97,0.05,266857.38,0.1,276151.99,0.13,284302.52,0.17,291607.38,0.2,298287.16,0.22,304504.9,0.25,310381.11,0.27,316004.88,0.3,321442.05,0.32
8670,60192,Hoffman Estates,IL,Chicago,Cook,7337,339700.0,334548.57,-0.02,335696.97,-0.01,339017.34,-0.0,343356.26,0.01,348172.84,0.02,353213.43,0.04,358359.06,0.05,363553.95,0.07,368771.95,0.09,374000.78,0.1
8671,60193,Schaumburg,IL,Chicago,Cook,1488,283200.0,282067.96,-0.0,284432.84,0.0,288195.96,0.02,292558.71,0.03,297178.62,0.05,301908.82,0.07,306686.31,0.08,311484.08,0.1,316290.55,0.12,321100.75,0.13
8672,60194,Schaumburg,IL,Chicago,Cook,5446,276900.0,280028.9,0.01,283841.61,0.03,287830.5,0.04,291923.53,0.05,296078.13,0.07,300269.11,0.08,304481.6,0.1,308706.81,0.11,312939.54,0.13,317176.71,0.15
8673,60195,Schaumburg,IL,Chicago,Cook,9766,353500.0,356547.8,0.01,361837.42,0.02,367546.48,0.04,373405.43,0.06,379317.96,0.07,385249.63,0.09,391188.14,0.11,397129.1,0.12,403070.93,0.14,409013.08,0.16
8674,60201,Evanston,IL,Chicago,Cook,1162,566500.0,558153.87,-0.01,562786.67,-0.01,571749.44,0.01,582288.9,0.03,593402.5,0.05,604725.16,0.07,616123.95,0.09,627550.46,0.11,638987.07,0.13,650427.35,0.15
8675,60202,Evanston,IL,Chicago,Cook,2165,364400.0,380466.47,0.04,393676.93,0.08,404585.74,0.11,414368.59,0.14,423600.64,0.16,432563.23,0.19,441394.02,0.21,450160.32,0.24,458895.07,0.26,467614.4,0.28
8676,60203,Evanston,IL,Chicago,Cook,11589,402000.0,402559.47,0.0,407052.19,0.01,412681.92,0.03,418900.77,0.04,425424.88,0.06,432107.14,0.07,438871.36,0.09,445678.04,0.11,452506.72,0.13,459346.8,0.14
8677,60302,Oak Park,IL,Chicago,Cook,1871,489000.0,489318.65,0.0,494986.71,0.01,502780.4,0.03,512017.01,0.05,522233.12,0.07,533114.15,0.09,544446.53,0.11,556085.3,0.14,567932.06,0.16,579920.01,0.19
8678,60304,Oak Park,IL,Chicago,Cook,6196,380500.0,380044.91,-0.0,385475.57,0.01,393037.68,0.03,401567.84,0.06,410537.65,0.08,419707.14,0.1,428967.33,0.13,438268.69,0.15,447588.77,0.18,456917.34,0.2
8679,60305,River Forest,IL,Chicago,Cook,8241,620900.0,630331.35,0.02,642829.87,0.04,656227.95,0.06,670143.82,0.08,684357.74,0.1,698743.22,0.13,713227.46,0.15,727768.54,0.17,742342.34,0.2,756934.98,0.22
8680,60401,Beecher,IL,Chicago,Will,9317,183300.0,186336.62,0.02,189299.29,0.03,191668.1,0.05,193743.84,0.06,195674.95,0.07,197534.68,0.08,199359.19,0.09,201166.31,0.1,202964.86,0.11,204759.16,0.12
8681,60402,Berwyn,IL,Chicago,Cook,626,194800.0,200818.46,0.03,205868.69,0.06,210386.44,0.08,214596.16,0.1,218627.72,0.12,222556.22,0.14,226425.1,0.16,230259.5,0.18,234073.95,0.2,237876.87,0.22
8682,60403,Crest Hill,IL,Chicago,Will,5949,166500.0,176129.45,0.06,185097.33,0.11,192921.61,0.16,199844.51,0.2,206056.93,0.24,211709.37,0.27,216920.42,0.3,221783.58,0.33,226372.53,0.36,230745.35,0.39
8683,60404,Shorewood,IL,Chicago,Will,6250,249600.0,255146.61,0.02,261197.18,0.05,266684.57,0.07,271784.85,0.09,276619.04,0.11,281270.32,0.13,285795.87,0.15,290235.01,0.16,294614.74,0.18,298953.65,0.2
8684,60406,Blue Island,IL,Chicago,Cook,4976,102000.0,97752.29,-0.04,95820.38,-0.06,94908.51,-0.07,94474.05,-0.07,94263.03,-0.08,94156.6,-0.08,94099.11,-0.08,94064.53,-0.08,94040.68,-0.08,94021.84,-0.08
8685,60407,Braceville,IL,Chicago,Grundy,14236,120500.0,117465.95,-0.03,117607.6,-0.02,118861.76,-0.01,120508.68,0.0,122294.24,0.01,124128.76,0.03,125980.56,0.05,127838.45,0.06,129698.51,0.08,131559.32,0.09
8686,60408,Braidwood,IL,Chicago,Will,10523,160500.0,160054.16,-0.0,162847.3,0.01,165965.21,0.03,169115.27,0.05,172268.52,0.07,175422.08,0.09,178575.68,0.11,181729.28,0.13,184882.88,0.15,188036.47,0.17
8687,60409,Calumet City,IL,Chicago,Cook,1865,82500.0,84789.09,0.03,86504.97,0.05,87696.57,0.06,88556.81,0.07,89207.63,0.08,89726.09,0.09,90160.89,0.09,90542.81,0.1,90891.32,0.1,91218.7,0.11
8688,60410,Channahon,IL,Chicago,Will,8050,230300.0,235053.07,0.02,239928.51,0.04,244497.36,0.06,248908.66,0.08,253239.01,0.1,257527.76,0.12,261795.14,0.14,266051.53,0.16,270302.28,0.17,274550.13,0.19
8689,60411,Chicago Heights,IL,Chicago,Cook,883,77700.0,80683.49,0.04,82203.29,0.06,83056.55,0.07,83598.2,0.08,83994.16,0.08,84322.01,0.09,84618.02,0.09,84899.14,0.09,85173.3,0.1,85444.21,0.1
8690,60415,Chicago Ridge,IL,Chicago,Cook,6989,171100.0,178595.32,0.04,184484.84,0.08,189089.17,0.11,192850.58,0.13,196059.15,0.15,198905.13,0.16,201513.3,0.18,203965.5,0.19,206315.4,0.21,208598.21,0.22
8691,60416,Coal City,IL,Chicago,Grundy,8727,174000.0,175912.17,0.01,178996.19,0.03,182401.96,0.05,185885.18,0.07,189387.06,0.09,192893.42,0.11,196400.86,0.13,199908.56,0.15,203416.32,0.17,206924.1,0.19
8692,60417,Crete,IL,Chicago,Will,6866,169100.0,176120.4,0.04,180066.84,0.06,182421.79,0.08,184141.19,0.09,185606.79,0.1,186971.03,0.11,188294.8,0.11,189602.41,0.12,190903.56,0.13,192202.13,0.14
8693,60420,Dwight,IL,Pontiac,Livingston,10784,113500.0,111845.5,-0.01,112857.66,-0.01,114490.78,0.01,116268.85,0.02,118080.74,0.04,119900.53,0.06,121722.16,0.07,123544.23,0.09,125366.39,0.1,127188.58,0.12
8694,60421,Elwood,IL,Chicago,Will,11868,188800.0,191015.81,0.01,195360.91,0.03,199496.12,0.06,203482.21,0.08,207362.36,0.1,211167.25,0.12,214918.66,0.14,218632.08,0.16,222318.52,0.18,225985.78,0.2
8695,60422,Flossmoor,IL,Chicago,Cook,8585,214000.0,213684.28,-0.0,214632.43,0.0,215798.5,0.01,217023.25,0.01,218263.8,0.02,219508.59,0.03,220754.53,0.03,222000.78,0.04,223247.12,0.04,224493.47,0.05
8696,60423,Frankfort,IL,Chicago,Will,3704,316500.0,321469.15,0.02,326658.36,0.03,331595.57,0.05,336410.22,0.06,341165.27,0.08,345891.33,0.09,350603.3,0.11,355308.41,0.12,360010.19,0.14,364710.35,0.15
8697,60424,Gardner,IL,Chicago,Grundy,13406,134700.0,135661.53,0.01,137881.79,0.02,140113.74,0.04,142347.21,0.06,144580.89,0.07,146814.59,0.09,149048.3,0.11,151282.01,0.12,153515.72,0.14,155749.42,0.16
8698,60429,Hazel Crest,IL,Chicago,Cook,6963,97100.0,96945.79,-0.0,97108.78,0.0,97591.22,0.01,98218.21,0.01,98910.6,0.02,99632.59,0.03,100367.97,0.03,101109.42,0.04,101853.6,0.05,102599.03,0.06
8699,60430,Homewood,IL,Chicago,Cook,5397,157400.0,160365.52,0.02,163053.59,0.04,165186.15,0.05,167023.92,0.06,168705.28,0.07,170303.63,0.08,171857.94,0.09,173388.87,0.1,174907.4,0.11,176419.35,0.12
8700,60431,Joliet,IL,Chicago,Will,5277,197600.0,203765.54,0.03,209178.6,0.06,213939.85,0.08,218227.07,0.1,222169.58,0.12,225861.41,0.14,229370.93,0.16,232747.87,0.18,236028.4,0.19,239238.82,0.21
8701,60432,Joliet,IL,Chicago,Will,6767,82300.0,82904.4,0.01,84275.25,0.02,85544.22,0.04,86774.0,0.05,87988.69,0.07,89197.58,0.08,90404.24,0.1,91610.04,0.11,92815.51,0.13,94020.85,0.14
8702,60435,Joliet,IL,Chicago,Will,1006,148700.0,154606.47,0.04,160191.56,0.08,165088.94,0.11,169467.81,0.14,173455.76,0.17,177148.98,0.19,180619.98,0.21,183923.45,0.24,187100.6,0.26,190182.51,0.28
8703,60436,Joliet,IL,Chicago,Will,6497,117700.0,130861.6,0.11,141805.58,0.2,150711.93,0.28,158125.01,0.34,164443.77,0.4,169960.57,0.44,174889.65,0.49,179388.02,0.52,183570.77,0.56,187522.2,0.59
8704,60438,Lansing,IL,Chicago,Cook,3246,109700.0,118492.44,0.08,122710.64,0.12,124970.22,0.14,126426.16,0.15,127552.36,0.16,128543.27,0.17,129478.66,0.18,130391.28,0.19,131294.56,0.2,132194.0,0.21
8705,60439,Lemont,IL,Chicago,Cook,5225,359100.0,361809.98,0.01,367100.69,0.02,372839.67,0.04,378762.26,0.05,384760.04,0.07,390788.62,0.09,396829.82,0.11,402876.18,0.12,408924.66,0.14,414974.01,0.16
8706,60440,Bolingbrook,IL,Chicago,Will,1206,192800.0,195929.35,0.02,199550.1,0.04,202940.68,0.05,206189.0,0.07,209349.37,0.09,212455.38,0.1,215527.79,0.12,218579.43,0.13,221618.23,0.15,224649.09,0.17
8707,60441,Lockport,IL,Chicago,Will,2982,198000.0,203075.25,0.03,207438.51,0.05,211361.63,0.07,215066.93,0.09,218664.43,0.1,222208.59,0.12,225726.35,0.14,229231.04,0.16,232729.27,0.18,236224.29,0.19
8708,60442,Manhattan,IL,Chicago,Will,8651,245200.0,248535.36,0.01,252606.94,0.03,256770.8,0.05,260968.54,0.06,265178.74,0.08,269393.5,0.1,273609.94,0.12,277826.99,0.13,282044.27,0.15,286261.64,0.17
8709,60443,Matteson,IL,Chicago,Cook,5158,156000.0,157184.49,0.01,158595.97,0.02,159927.88,0.03,161227.49,0.03,162513.97,0.04,163795.14,0.05,165074.14,0.06,166352.26,0.07,167630.02,0.07,168907.65,0.08
8710,60444,Mazon,IL,Chicago,Grundy,14201,156400.0,159783.32,0.02,162864.6,0.04,165905.97,0.06,168944.53,0.08,171982.89,0.1,175021.23,0.12,178059.58,0.14,181097.92,0.16,184136.27,0.18,187174.61,0.2
8711,60445,Crestwood,IL,Chicago,Cook,7380,154400.0,157053.8,0.02,159299.89,0.03,161312.77,0.04,163221.03,0.06,165082.35,0.07,166922.61,0.08,168753.44,0.09,170580.02,0.1,172404.71,0.12,174228.54,0.13
8712,60446,Romeoville,IL,Chicago,Will,2618,178500.0,184076.3,0.03,189110.54,0.06,193454.29,0.08,197335.16,0.11,200905.73,0.13,204268.29,0.14,207491.4,0.16,210621.03,0.18,213688.0,0.2,216712.97,0.21
8713,60447,Minooka,IL,Chicago,Grundy,7559,219400.0,228394.84,0.04,234730.83,0.07,239842.87,0.09,244434.64,0.11,248805.28,0.13,253081.92,0.15,257318.6,0.17,261538.3,0.19,265750.78,0.21,269960.19,0.23
8714,60448,Mokena,IL,Chicago,Will,4973,288800.0,292882.92,0.01,297932.98,0.03,302836.47,0.05,307675.98,0.07,312487.56,0.08,317286.95,0.1,322081.02,0.12,326872.77,0.13,331663.5,0.15,336453.79,0.17
8715,60449,Monee,IL,Chicago,Will,9083,194000.0,198368.58,0.02,202681.57,0.04,206390.69,0.06,209756.28,0.08,212926.43,0.1,215985.39,0.11,218981.1,0.13,221940.83,0.14,224880.09,0.16,227807.7,0.17
8716,60450,Morris,IL,Chicago,Grundy,5250,190200.0,194572.33,0.02,198108.42,0.04,201347.65,0.06,204466.09,0.08,207535.38,0.09,210584.67,0.11,213625.83,0.12,216663.68,0.14,219700.18,0.16,222736.13,0.17
8717,60451,New Lenox,IL,Chicago,Will,3108,275600.0,278205.28,0.01,282767.33,0.03,287533.86,0.04,292331.51,0.06,297133.88,0.08,301936.98,0.1,306740.18,0.11,311543.41,0.13,316346.63,0.15,321149.86,0.17
8718,60452,Oak Forest,IL,Chicago,Cook,4115,191100.0,189844.89,-0.01,190645.41,-0.0,192180.5,0.01,194036.71,0.02,196033.3,0.03,198091.25,0.04,200176.03,0.05,202272.54,0.06,204374.17,0.07,206478.04,0.08
8719,60453,Oak Lawn,IL,Chicago,Cook,341,202000.0,202043.03,0.0,203610.23,0.01,205755.69,0.02,208199.39,0.03,210796.91,0.04,213473.76,0.06,216191.52,0.07,218930.38,0.08,221680.12,0.1,224435.48,0.11
8720,60455,Bridgeview,IL,Chicago,Cook,6796,181000.0,175666.0,-0.03,172951.12,-0.04,171451.53,-0.05,170741.83,-0.06,170545.52,-0.06,170682.88,-0.06,171037.11,-0.06,171532.29,-0.05,172119.08,-0.05,172765.42,-0.05
